DocType: Errors,All,Todos
DocType: Errors,Arreglat,
DocType: Errors,Confirmat,
DocType: Errors,Data,Datos
DocType: Errors,Descripció,
DocType: Errors,Errorges,
DocType: Errors,Errors,
DocType: Errors,Estat,
DocType: Errors,Kanban Column,
DocType: Errors,Owner,Propietario
DocType: Errors,Pendent,
DocType: Errors,Títol,
